8.406552224334919998e-01	2.399999999999999911e-01	0.000000000000000000e+00
8.796983553155658386e-01	2.399999999999999911e-01	0.000000000000000000e+00
1.106990817270004923e+00	2.399999999999999911e-01	0.000000000000000000e+00
1.184746029719507820e+00	2.399999999999999911e-01	0.000000000000000000e+00
1.214209709729641817e+00	2.399999999999999911e-01	0.000000000000000000e+00
1.214209709729641817e+00	2.399999999999999911e-01	0.000000000000000000e+00
1.214209709729641817e+00	2.399999999999999911e-01	0.000000000000000000e+00
1.214209709729641817e+00	2.399999999999999911e-01	0.000000000000000000e+00
1.214209709729641817e+00	2.399999999999999911e-01	0.000000000000000000e+00
1.214209709729641817e+00	2.399999999999999911e-01	0.000000000000000000e+00
1.214209709729641817e+00	2.399999999999999911e-01	0.000000000000000000e+00
1.214209709729641817e+00	2.399999999999999911e-01	0.000000000000000000e+00
1.214209709729641817e+00	2.399999999999999911e-01	0.000000000000000000e+00
1.214209709729641817e+00	2.399999999999999911e-01	0.000000000000000000e+00
1.214209709729641817e+00	2.399999999999999911e-01	0.000000000000000000e+00
1.214209709729641817e+00	2.399999999999999911e-01	0.000000000000000000e+00
1.214209709729641817e+00	2.399999999999999911e-01	0.000000000000000000e+00
1.214209709729641817e+00	2.399999999999999911e-01	0.000000000000000000e+00
1.214209709729641817e+00	2.399999999999999911e-01	0.000000000000000000e+00
1.214209709729641817e+00	2.399999999999999911e-01	0.000000000000000000e+00
1.214209709729641817e+00	2.399999999999999911e-01	0.000000000000000000e+00
1.214209709729641817e+00	2.399999999999999911e-01	0.000000000000000000e+00
1.214209709729641817e+00	2.399999999999999911e-01	0.000000000000000000e+00
1.214209709729641817e+00	2.399999999999999911e-01	0.000000000000000000e+00
1.214209709729641817e+00	2.399999999999999911e-01	0.000000000000000000e+00
1.214209709729641817e+00	2.399999999999999911e-01	0.000000000000000000e+00
1.214209709729641817e+00	2.399999999999999911e-01	0.000000000000000000e+00
1.214209709729641817e+00	2.399999999999999911e-01	0.000000000000000000e+00
1.214209709729641817e+00	2.399999999999999911e-01	0.000000000000000000e+00
1.214209709729641817e+00	2.399999999999999911e-01	0.000000000000000000e+00
1.214209709729641817e+00	2.399999999999999911e-01	0.000000000000000000e+00
1.214209709729641817e+00	2.399999999999999911e-01	0.000000000000000000e+00
1.214209709729641817e+00	2.399999999999999911e-01	0.000000000000000000e+00
1.214209709729641817e+00	2.399999999999999911e-01	0.000000000000000000e+00
1.214209709729641817e+00	2.399999999999999911e-01	0.000000000000000000e+00
1.214209709729641817e+00	2.399999999999999911e-01	0.000000000000000000e+00
1.214209709729641817e+00	2.399999999999999911e-01	0.000000000000000000e+00
1.214209709729641817e+00	2.399999999999999911e-01	0.000000000000000000e+00
1.214209709729641817e+00	2.399999999999999911e-01	0.000000000000000000e+00
1.214209709729641817e+00	2.399999999999999911e-01	0.000000000000000000e+00
1.214209709729641817e+00	2.399999999999999911e-01	0.000000000000000000e+00
1.214209709729641817e+00	2.399999999999999911e-01	0.000000000000000000e+00
1.214209709729641817e+00	2.399999999999999911e-01	0.000000000000000000e+00
1.214209709729641817e+00	2.399999999999999911e-01	0.000000000000000000e+00
