1.131754754131578751e+48	2.399999999999999911e-01	0.000000000000000000e+00
1.656006437418096156e+49	2.399999999999999911e-01	0.000000000000000000e+00
-9.059143176299677993e+49	2.399999999999999911e-01	0.000000000000000000e+00
2.626801660444856668e+50	2.399999999999999911e-01	0.000000000000000000e+00
-1.194737577057090907e+50	2.399999999999999911e-01	0.000000000000000000e+00
-2.893637184162406863e+49	2.399999999999999911e-01	0.000000000000000000e+00
2.182805775113296802e+51	2.399999999999999911e-01	0.000000000000000000e+00
3.796846385716293817e+50	2.399999999999999911e-01	0.000000000000000000e+00
-5.724682576034062046e+50	2.399999999999999911e-01	0.000000000000000000e+00
3.362627437324009837e+51	2.399999999999999911e-01	0.000000000000000000e+00
-1.475577976307075448e+51	2.399999999999999911e-01	0.000000000000000000e+00
-2.068850605414585979e+50	2.399999999999999911e-01	0.000000000000000000e+00
-5.730737124237786876e+50	2.399999999999999911e-01	0.000000000000000000e+00
-1.939322094097914890e+48	2.399999999999999911e-01	0.000000000000000000e+00
-6.107493472395998821e+49	2.399999999999999911e-01	0.000000000000000000e+00
1.736393471453740320e+49	2.399999999999999911e-01	0.000000000000000000e+00
4.732490523355126122e+48	2.399999999999999911e-01	0.000000000000000000e+00
4.451051125668554391e+48	2.399999999999999911e-01	0.000000000000000000e+00
2.120952107332974102e+49	2.399999999999999911e-01	0.000000000000000000e+00
2.857065661793779201e+48	2.399999999999999911e-01	0.000000000000000000e+00
-7.226851148260309465e+47	2.399999999999999911e-01	0.000000000000000000e+00
-6.895752942909623937e+47	2.399999999999999911e-01	0.000000000000000000e+00
-9.772289420540213933e+47	2.399999999999999911e-01	0.000000000000000000e+00
6.772335096336447391e+47	2.399999999999999911e-01	0.000000000000000000e+00
1.152819840112451872e+47	2.399999999999999911e-01	0.000000000000000000e+00
8.665048921474024947e+47	2.399999999999999911e-01	0.000000000000000000e+00
1.823226541321787139e+48	2.399999999999999911e-01	0.000000000000000000e+00
1.264935327893900311e+48	2.399999999999999911e-01	0.000000000000000000e+00
1.395432783931280236e+48	2.399999999999999911e-01	0.000000000000000000e+00
-9.406220581355434526e+45	2.399999999999999911e-01	0.000000000000000000e+00
-6.504537416748366662e+47	2.399999999999999911e-01	0.000000000000000000e+00
-1.054293898131310997e+46	2.399999999999999911e-01	0.000000000000000000e+00
-6.975549295186041013e+46	2.399999999999999911e-01	0.000000000000000000e+00
-2.634311311747842924e+46	2.399999999999999911e-01	0.000000000000000000e+00
7.902951969039797729e+43	2.399999999999999911e-01	0.000000000000000000e+00
5.496114929943842133e+43	2.399999999999999911e-01	0.000000000000000000e+00
3.398039881611783412e+44	2.399999999999999911e-01	0.000000000000000000e+00
3.521946325354956156e+44	2.399999999999999911e-01	0.000000000000000000e+00
-2.478058121012007134e+44	2.399999999999999911e-01	0.000000000000000000e+00
2.413620234826703460e+44	2.399999999999999911e-01	0.000000000000000000e+00
-6.115982760374158161e+43	2.399999999999999911e-01	0.000000000000000000e+00
-5.136958460140367795e+42	2.399999999999999911e-01	0.000000000000000000e+00
6.282322752095102606e+42	2.399999999999999911e-01	0.000000000000000000e+00
-6.688222183370256929e+42	2.399999999999999911e-01	0.000000000000000000e+00
7.521468027988494519e+42	2.399999999999999911e-01	0.000000000000000000e+00
2.186232285494375976e+40	2.399999999999999911e-01	0.000000000000000000e+00
-2.418191526319436949e+41	2.399999999999999911e-01	0.000000000000000000e+00
3.704762291623040222e+41	2.399999999999999911e-01	0.000000000000000000e+00
-5.564785956938292651e+40	2.399999999999999911e-01	0.000000000000000000e+00
1.524681028901155236e+41	2.399999999999999911e-01	0.000000000000000000e+00
-3.259368631985242207e+41	2.399999999999999911e-01	0.000000000000000000e+00
-6.080057460951953694e+41	2.399999999999999911e-01	0.000000000000000000e+00
9.693275521809681845e+41	2.399999999999999911e-01	0.000000000000000000e+00
2.942576058688553522e+42	2.399999999999999911e-01	0.000000000000000000e+00
9.942873589406947262e+42	2.399999999999999911e-01	0.000000000000000000e+00
-2.592545609474842461e+42	2.399999999999999911e-01	0.000000000000000000e+00
1.130216241138321950e+43	2.399999999999999911e-01	0.000000000000000000e+00
-8.140303806154833797e+43	2.399999999999999911e-01	0.000000000000000000e+00
4.753197213426297634e+44	2.399999999999999911e-01	0.000000000000000000e+00
1.700407750483634771e+45	2.399999999999999911e-01	0.000000000000000000e+00
2.448508647650916587e+45	2.399999999999999911e-01	0.000000000000000000e+00
